PERMNO,date,TICKER,COMNAM,CUSIP,PRC,SHROUT,market_cap
72726,12/03/2018,STT,STATE STREET CORP,85747710,108.83,367653,40011675990
72726,13/03/2018,STT,STATE STREET CORP,85747710,107.33,367653,39460196490
72726,14/03/2018,STT,STATE STREET CORP,85747710,105.78,367653,38890334340
72726,15/03/2018,STT,STATE STREET CORP,85747710,105.9,367653,38934452700
72726,16/03/2018,STT,STATE STREET CORP,85747710,106.87,367653,39291076110
72726,19/03/2018,STT,STATE STREET CORP,85747710,105.83,367653,38908716990
72726,20/03/2018,STT,STATE STREET CORP,85747710,106.15,367653,39026365950
72726,21/03/2018,STT,STATE STREET CORP,85747710,106.81,367653,39269016930
72726,22/03/2018,STT,STATE STREET CORP,85747710,101.5,367653,37316779500
72726,23/03/2018,STT,STATE STREET CORP,85747710,97.71,367653,35923374630
72726,26/03/2018,STT,STATE STREET CORP,85747710,101.45,367653,37298396850
72726,27/03/2018,STT,STATE STREET CORP,85747710,98.96,367653,36382940880
72726,28/03/2018,STT,STATE STREET CORP,85747710,98.28,367653,36132936840
72726,29/03/2018,STT,STATE STREET CORP,85747710,99.73,367875,36688173750
72726,2/04/2018,STT,STATE STREET CORP,85747710,97.22,367875,35764807500
72726,3/04/2018,STT,STATE STREET CORP,85747710,99.33,367875,36541023750
72726,4/04/2018,STT,STATE STREET CORP,85747710,99.94,367875,36765427500
72726,5/04/2018,STT,STATE STREET CORP,85747710,100.57,367875,36997188750
72726,6/04/2018,STT,STATE STREET CORP,85747710,97.49,367875,35864133750
72726,9/04/2018,STT,STATE STREET CORP,85747710,98.3,367875,36162112500
72726,10/04/2018,STT,STATE STREET CORP,85747710,99.91,367875,36754391250
72726,11/04/2018,STT,STATE STREET CORP,85747710,98.63,367875,36283511250
72726,12/04/2018,STT,STATE STREET CORP,85747710,101.09,367875,37188483750
72726,13/04/2018,STT,STATE STREET CORP,85747710,99.8,367875,36713925000
72726,16/04/2018,STT,STATE STREET CORP,85747710,100.6,367875,37008225000
72726,17/04/2018,STT,STATE STREET CORP,85747710,100.94,367875,37133302500
72726,18/04/2018,STT,STATE STREET CORP,85747710,101.42,367875,37309882500
72726,19/04/2018,STT,STATE STREET CORP,85747710,104.18,367875,38325217500
72726,20/04/2018,STT,STATE STREET CORP,85747710,99.66,367875,36662422500
72726,23/04/2018,STT,STATE STREET CORP,85747710,102.3,367875,37633612500
72726,24/04/2018,STT,STATE STREET CORP,85747710,101.1,367875,37192162500
72726,25/04/2018,STT,STATE STREET CORP,85747710,100.89,367875,37114908750
72726,26/04/2018,STT,STATE STREET CORP,85747710,100.59,367875,37004546250
72726,27/04/2018,STT,STATE STREET CORP,85747710,100.26,367875,36883147500
72726,30/04/2018,STT,STATE STREET CORP,85747710,99.78,367875,36706567500
72726,1/05/2018,STT,STATE STREET CORP,85747710,98.4,367875,36198900000
72726,2/05/2018,STT,STATE STREET CORP,85747710,97.74,367875,35956102500
72726,3/05/2018,STT,STATE STREET CORP,85747710,96.4,367875,35463150000
72726,4/05/2018,STT,STATE STREET CORP,85747710,97.75,367875,35959781250
72726,7/05/2018,STT,STATE STREET CORP,85747710,98.5,367875,36235687500
72726,8/05/2018,STT,STATE STREET CORP,85747710,99.3,367875,36529987500
72726,9/05/2018,STT,STATE STREET CORP,85747710,101.11,367875,37195841250
72726,10/05/2018,STT,STATE STREET CORP,85747710,101.78,367875,37442317500
72726,11/05/2018,STT,STATE STREET CORP,85747710,102.01,367875,37526928750
72726,14/05/2018,STT,STATE STREET CORP,85747710,102.31,367875,37637291250
72726,15/05/2018,STT,STATE STREET CORP,85747710,101.21,367875,37232628750
72726,16/05/2018,STT,STATE STREET CORP,85747710,101.1,367875,37192162500
72726,17/05/2018,STT,STATE STREET CORP,85747710,101.24,367875,37243665000
72726,18/05/2018,STT,STATE STREET CORP,85747710,99.32,367875,36537345000
72726,21/05/2018,STT,STATE STREET CORP,85747710,99.99,367875,36783821250
72726,22/05/2018,STT,STATE STREET CORP,85747710,100.33,367875,36908898750
72726,23/05/2018,STT,STATE STREET CORP,85747710,100.42,367875,36942007500
72726,24/05/2018,STT,STATE STREET CORP,85747710,100.71,367875,37048691250
72726,25/05/2018,STT,STATE STREET CORP,85747710,100.47,367875,36960401250
72726,29/05/2018,STT,STATE STREET CORP,85747710,95.08,367875,34977555000
72726,30/05/2018,STT,STATE STREET CORP,85747710,97.42,367875,35838382500
72726,31/05/2018,STT,STATE STREET CORP,85747710,96.11,365408,35119362880
72726,1/06/2018,STT,STATE STREET CORP,85747710,98.45,365408,35974417600
72726,4/06/2018,STT,STATE STREET CORP,85747710,98.41,365408,35959801280
72726,5/06/2018,STT,STATE STREET CORP,85747710,97.81,365408,35740556480
72726,6/06/2018,STT,STATE STREET CORP,85747710,99.49,365408,36354441920
72726,7/06/2018,STT,STATE STREET CORP,85747710,100.85,365408,36851396800
72726,8/06/2018,STT,STATE STREET CORP,85747710,100.46,365408,36708887680
72726,11/06/2018,STT,STATE STREET CORP,85747710,100.24,365408,36628497920
72726,12/06/2018,STT,STATE STREET CORP,85747710,99.42,365408,36328863360
72726,13/06/2018,STT,STATE STREET CORP,85747710,98.36,365408,35941530880
72726,14/06/2018,STT,STATE STREET CORP,85747710,98.26,365408,35904990080
72726,15/06/2018,STT,STATE STREET CORP,85747710,98.34,365408,35934222720
72726,18/06/2018,STT,STATE STREET CORP,85747710,98.66,365408,36051153280
72726,19/06/2018,STT,STATE STREET CORP,85747710,97.74,365408,35714977920
72726,20/06/2018,STT,STATE STREET CORP,85747710,97.73,365408,35711323840
72726,21/06/2018,STT,STATE STREET CORP,85747710,98.19,365408,35879411520
72726,22/06/2018,STT,STATE STREET CORP,85747710,98.14,365408,35861141120
72726,25/06/2018,STT,STATE STREET CORP,85747710,95.92,365408,35049935360
72726,26/06/2018,STT,STATE STREET CORP,85747710,95.6,365408,34933004800
72726,27/06/2018,STT,STATE STREET CORP,85747710,93.99,365408,34344697920
72726,28/06/2018,STT,STATE STREET CORP,85747710,94.26,365408,34443358080
72726,29/06/2018,STT,STATE STREET CORP,85747710,93.09,365408,34015830720
72726,2/07/2018,STT,STATE STREET CORP,85747710,94.02,365408,34355660160
72726,3/07/2018,STT,STATE STREET CORP,85747710,92.92,365408,33953711360
72726,5/07/2018,STT,STATE STREET CORP,85747710,92.43,365408,33774661440
72726,6/07/2018,STT,STATE STREET CORP,85747710,92.75,365408,33891592000
72726,9/07/2018,STT,STATE STREET CORP,85747710,94.47,365408,34520093760
72726,10/07/2018,STT,STATE STREET CORP,85747710,93.77,365408,34264308160
72726,11/07/2018,STT,STATE STREET CORP,85747710,92.7,365408,33873321600
72726,12/07/2018,STT,STATE STREET CORP,85747710,92.86,365408,33931786880
72726,13/07/2018,STT,STATE STREET CORP,85747710,92.44,365408,33778315520
72726,16/07/2018,STT,STATE STREET CORP,85747710,93.2,365408,34056025600
72726,17/07/2018,STT,STATE STREET CORP,85747710,93.45,365408,34147377600
72726,18/07/2018,STT,STATE STREET CORP,85747710,95.33,365408,34834344640
72726,19/07/2018,STT,STATE STREET CORP,85747710,92.74,365408,33887937920
72726,20/07/2018,STT,STATE STREET CORP,85747710,85.87,365408,31377584960
72726,23/07/2018,STT,STATE STREET CORP,85747710,87.02,365408,31797804160
72726,24/07/2018,STT,STATE STREET CORP,85747710,87.75,365408,32064552000
72726,25/07/2018,STT,STATE STREET CORP,85747710,87.21,365408,31867231680
72726,26/07/2018,STT,STATE STREET CORP,85747710,86.93,365408,31764917440
72726,27/07/2018,STT,STATE STREET CORP,85747710,87,365408,31790496000
72726,30/07/2018,STT,STATE STREET CORP,85747710,87.22,365408,31870885760
72726,31/07/2018,STT,STATE STREET CORP,85747710,88.31,379415,33506138650
72726,1/08/2018,STT,STATE STREET CORP,85747710,87.27,379415,33111547050
72726,2/08/2018,STT,STATE STREET CORP,85747710,86.83,379415,32944604450
72726,3/08/2018,STT,STATE STREET CORP,85747710,86.88,379415,32963575200
72726,6/08/2018,STT,STATE STREET CORP,85747710,86.94,379415,32986340100
72726,7/08/2018,STT,STATE STREET CORP,85747710,87.06,379415,33031869900
72726,8/08/2018,STT,STATE STREET CORP,85747710,86.73,379415,32906662950
72726,9/08/2018,STT,STATE STREET CORP,85747710,85.8,379415,32553807000
72726,10/08/2018,STT,STATE STREET CORP,85747710,83.99,379415,31867065850
72726,13/08/2018,STT,STATE STREET CORP,85747710,82.85,379415,31434532750
72726,14/08/2018,STT,STATE STREET CORP,85747710,83.88,379415,31825330200
72726,15/08/2018,STT,STATE STREET CORP,85747710,82.92,379415,31461091800
72726,16/08/2018,STT,STATE STREET CORP,85747710,84.21,379415,31950537150
72726,17/08/2018,STT,STATE STREET CORP,85747710,84.96,379415,32235098400
72726,20/08/2018,STT,STATE STREET CORP,85747710,85.37,379415,32390658550
72726,21/08/2018,STT,STATE STREET CORP,85747710,86.18,379415,32697984700
72726,22/08/2018,STT,STATE STREET CORP,85747710,85.93,379415,32603130950
72726,23/08/2018,STT,STATE STREET CORP,85747710,85.36,379415,32386864400
72726,24/08/2018,STT,STATE STREET CORP,85747710,86.12,379415,32675219800
72726,27/08/2018,STT,STATE STREET CORP,85747710,87.06,379415,33031869900
72726,28/08/2018,STT,STATE STREET CORP,85747710,87.99,379415,33384725850
72726,29/08/2018,STT,STATE STREET CORP,85747710,87.84,379415,33327813600
72726,30/08/2018,STT,STATE STREET CORP,85747710,86.72,379415,32902868800
72726,31/08/2018,STT,STATE STREET CORP,85747710,86.91,379415,32974957650
72726,4/09/2018,STT,STATE STREET CORP,85747710,87.6,379415,33236754000
72726,5/09/2018,STT,STATE STREET CORP,85747710,87.26,379415,33107752900
72726,6/09/2018,STT,STATE STREET CORP,85747710,86.41,379415,32785250150
72726,7/09/2018,STT,STATE STREET CORP,85747710,86.38,379415,32773867700
72726,10/09/2018,STT,STATE STREET CORP,85747710,87.1,379415,33047046500
72726,11/09/2018,STT,STATE STREET CORP,85747710,86.86,379415,32955986900
72726,12/09/2018,STT,STATE STREET CORP,85747710,86.55,379415,32838368250
72726,13/09/2018,STT,STATE STREET CORP,85747710,86.4,379415,32781456000
72726,14/09/2018,STT,STATE STREET CORP,85747710,87.29,379415,33119135350
72726,17/09/2018,STT,STATE STREET CORP,85747710,85.88,379415,32584160200
72726,18/09/2018,STT,STATE STREET CORP,85747710,85.62,379415,32485512300
72726,19/09/2018,STT,STATE STREET CORP,85747710,87.92,379415,33358166800
72726,20/09/2018,STT,STATE STREET CORP,85747710,89.57,379415,33984201550
72726,21/09/2018,STT,STATE STREET CORP,85747710,88.77,379415,33680669550
72726,24/09/2018,STT,STATE STREET CORP,85747710,87.05,379415,33028075750
72726,25/09/2018,STT,STATE STREET CORP,85747710,86.85,379415,32952192750
72726,26/09/2018,STT,STATE STREET CORP,85747710,86.21,379415,32709367150
72726,27/09/2018,STT,STATE STREET CORP,85747710,85.69,379415,32512071350
72726,28/09/2018,STT,STATE STREET CORP,85747710,83.78,379415,31787388700
72726,1/10/2018,STT,STATE STREET CORP,85747710,85.51,379415,32443776650
72726,2/10/2018,STT,STATE STREET CORP,85747710,85.45,379415,32421011750
72726,3/10/2018,STT,STATE STREET CORP,85747710,86.09,379415,32663837350
72726,4/10/2018,STT,STATE STREET CORP,85747710,86.91,379415,32974957650
72726,5/10/2018,STT,STATE STREET CORP,85747710,86.37,379415,32770073550
72726,8/10/2018,STT,STATE STREET CORP,85747710,87.14,379415,33062223100
72726,9/10/2018,STT,STATE STREET CORP,85747710,86.36,379415,32766279400
72726,10/10/2018,STT,STATE STREET CORP,85747710,82.87,379415,31442121050
72726,11/10/2018,STT,STATE STREET CORP,85747710,81.73,379415,31009587950
72726,12/10/2018,STT,STATE STREET CORP,85747710,81.46,379415,30907145900
72726,15/10/2018,STT,STATE STREET CORP,85747710,81.2,379415,30808498000
72726,16/10/2018,STT,STATE STREET CORP,85747710,82.27,379415,31214472050
72726,17/10/2018,STT,STATE STREET CORP,85747710,82.15,379415,31168942250
72726,18/10/2018,STT,STATE STREET CORP,85747710,79.7,379415,30239375500
72726,19/10/2018,STT,STATE STREET CORP,85747710,72.9,379415,27659353500
72726,22/10/2018,STT,STATE STREET CORP,85747710,70.81,379415,26866376150
72726,23/10/2018,STT,STATE STREET CORP,85747710,69.72,379415,26452813800
72726,24/10/2018,STT,STATE STREET CORP,85747710,67.29,379415,25530835350
72726,25/10/2018,STT,STATE STREET CORP,85747710,68.05,379415,25819190750
72726,26/10/2018,STT,STATE STREET CORP,85747710,66.39,379415,25189361850
72726,29/10/2018,STT,STATE STREET CORP,85747710,66.41,379415,25196950150
72726,30/10/2018,STT,STATE STREET CORP,85747710,67.74,379415,25701572100
72726,31/10/2018,STT,STATE STREET CORP,85747710,68.75,379536,26093100000
72726,1/11/2018,STT,STATE STREET CORP,85747710,69.96,379536,26552338560
72726,2/11/2018,STT,STATE STREET CORP,85747710,69.98,379536,26559929280
72726,5/11/2018,STT,STATE STREET CORP,85747710,71.91,379536,27292433760
72726,6/11/2018,STT,STATE STREET CORP,85747710,72.02,379536,27334182720
72726,7/11/2018,STT,STATE STREET CORP,85747710,73.98,379536,28078073280
72726,8/11/2018,STT,STATE STREET CORP,85747710,73.34,379536,27835170240
72726,9/11/2018,STT,STATE STREET CORP,85747710,72.25,379536,27421476000
72726,12/11/2018,STT,STATE STREET CORP,85747710,70.86,379536,26893920960
72726,13/11/2018,STT,STATE STREET CORP,85747710,71.02,379536,26954646720
72726,14/11/2018,STT,STATE STREET CORP,85747710,70.34,379536,26696562240
72726,15/11/2018,STT,STATE STREET CORP,85747710,71.86,379536,27273456960
72726,16/11/2018,STT,STATE STREET CORP,85747710,71.65,379536,27193754400
72726,19/11/2018,STT,STATE STREET CORP,85747710,71.77,379536,27239298720
72726,20/11/2018,STT,STATE STREET CORP,85747710,71.19,379536,27019167840
72726,21/11/2018,STT,STATE STREET CORP,85747710,72.09,379536,27360750240
72726,23/11/2018,STT,STATE STREET CORP,85747710,71.89,379536,27284843040
72726,26/11/2018,STT,STATE STREET CORP,85747710,73.92,379536,28055301120
72726,27/11/2018,STT,STATE STREET CORP,85747710,72.7,379536,27592267200
72726,28/11/2018,STT,STATE STREET CORP,85747710,74.38,379536,28229887680
72726,29/11/2018,STT,STATE STREET CORP,85747710,72.37,379536,27467020320
72726,30/11/2018,STT,STATE STREET CORP,85747710,73.02,379536,27713718720
72726,3/12/2018,STT,STATE STREET CORP,85747710,73.15,379536,27763058400
72726,4/12/2018,STT,STATE STREET CORP,85747710,67.81,379536,25736336160
72726,6/12/2018,STT,STATE STREET CORP,85747710,65.9,379536,25011422400
72726,7/12/2018,STT,STATE STREET CORP,85747710,65.04,379536,24685021440
72726,10/12/2018,STT,STATE STREET CORP,85747710,64.03,379536,24301690080
72726,11/12/2018,STT,STATE STREET CORP,85747710,63.09,379536,23944926240
72726,12/12/2018,STT,STATE STREET CORP,85747710,63.43,379536,24073968480
72726,13/12/2018,STT,STATE STREET CORP,85747710,63.19,379536,23982879840
72726,14/12/2018,STT,STATE STREET CORP,85747710,63.53,379536,24111922080
72726,17/12/2018,STT,STATE STREET CORP,85747710,63.89,379536,24248555040
72726,18/12/2018,STT,STATE STREET CORP,85747710,61.69,379536,23413575840
72726,19/12/2018,STT,STATE STREET CORP,85747710,59.88,379536,22726615680
72726,20/12/2018,STT,STATE STREET CORP,85747710,60.4,379536,22923974400
72726,21/12/2018,STT,STATE STREET CORP,85747710,60.17,379536,22836681120
72726,24/12/2018,STT,STATE STREET CORP,85747710,59.78,379536,22688662080
72726,26/12/2018,STT,STATE STREET CORP,85747710,62.85,379536,23853837600
72726,27/12/2018,STT,STATE STREET CORP,85747710,63.22,379536,23994265920
72726,28/12/2018,STT,STATE STREET CORP,85747710,63.48,379536,24092945280
72726,31/12/2018,STT,STATE STREET CORP,85747710,63.07,379536,23937335520
