gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,cusip,conm,curcd,fyr,act,at,ebit,ebitda,epspi,epspx,lt,ni,niadj,nits,opiti,pstk,pstkl,pstkrv,spce,spceeps,txditc,upstk,exchg,costat,ein,fyrc,idbflag,incorp,loc,sic,spcindcd,spcseccd
3813,31/01/2015,2014,INDL,C,D,STD,TGT,8.76E+110,TARGET CORP,USD,1,14087,41404,4762,6891,-2.58,3.86,27407,-1636,-1636,,,0,0,0,,,1321,,11,A,41-0215170,1,B,MN,USA,5331,445,976
3813,31/01/2016,2015,INDL,C,D,STD,TGT,8.76E+110,TARGET CORP,USD,1,14130,40262,5126,7339,5.35,5.29,27305,3363,3363,,,0,0,0,,,823,,11,A,41-0215170,1,B,MN,USA,5331,445,976
3813,31/01/2017,2016,INDL,C,D,STD,TGT,8.76E+110,TARGET CORP,USD,1,11990,37431,4973,7271,4.74,4.62,26478,2737,2737,,,0,0,0,,,861,,11,A,41-0215170,1,B,MN,USA,5331,445,976
3813,31/01/2018,2017,INDL,C,D,STD,TGT,8.76E+110,TARGET CORP,USD,1,12564,38999,4307,6752,5.36,5.35,27290,2934,2934,,,0,0,0,,,713,,11,A,41-0215170,1,B,MN,USA,5331,445,976
3813,31/01/2019,2018,INDL,C,D,STD,TGT,8.76E+110,TARGET CORP,USD,1,12519,41290,4110,6584,5.55,5.54,29993,2937,2937,,,0,0,0,,,972,,11,A,41-0215170,1,B,MN,USA,5331,445,976
3835,31/10/2013,2013,INDL,C,D,STD,DE,244199105,DEERE & CO,USD,10,,59521.3,5878.7,7019,9.18,9.18,49253.6,3537.3,3536.4,,,0,0,0,,,160.3,,11,A,36-2382580,10,D,DE,USA,3523,345,925
3835,31/10/2014,2014,INDL,C,D,STD,DE,244199105,DEERE & CO,USD,10,,61336.4,5038.4,6344.9,8.71,8.71,52270.9,3161.7,3160.7,,,0,0,0,,,160.9,,11,A,36-2382580,10,D,DE,USA,3523,345,925
3835,31/10/2015,2015,INDL,C,D,STD,DE,244199105,DEERE & CO,USD,10,,57947.6,2921.1,4303.5,5.81,5.81,51190,1940,1939.2,,,0,0,0,,,160.8,,11,A,36-2382580,10,D,DE,USA,3523,345,925
3835,31/10/2016,2016,INDL,C,D,STD,DE,244199105,DEERE & CO,USD,10,,57981.4,2404.7,3964.5,4.83,4.83,51436.6,1523.9,1523.2,,,0,0,0,,,166,,11,A,36-2382580,10,D,DE,USA,3523,345,925
3835,31/10/2017,2017,INDL,C,D,STD,DE,244199105,DEERE & CO,USD,10,,65786.3,2861.3,4576.8,6.76,6.76,56211.8,2159.1,2158.5,,,0,0,0,,,209.7,,11,A,36-2382580,10,D,DE,USA,3523,345,925
3835,31/10/2018,2018,INDL,C,D,STD,DE,244199105,DEERE & CO,USD,10,,70108,4550.3,6477.4,7.34,7.34,58802.8,2368.4,2368,,,0,0,0,,,555.8,,11,A,36-2382580,10,D,DE,USA,3523,345,925
3851,31/12/2013,2013,INDL,C,D,STD,DAL,247361702,DELTA AIR LINES INC,USD,12,9651,52252,3802,5460,12.41,12.41,40609,10540,10540,,,0,0,0,,,0,,11,A,58-0218548,12,B,DE,USA,4512,605,600
3851,31/12/2014,2014,INDL,C,D,STD,DAL,247361702,DELTA AIR LINES INC,USD,12,12465,54121,2922,4693,0.79,0.79,45308,659,659,,,0,0,0,,,0,,11,A,58-0218548,12,B,DE,USA,4512,605,600
3851,31/12/2015,2015,INDL,C,D,STD,DAL,247361702,DELTA AIR LINES INC,USD,12,9056,53134,7837,9672,5.68,5.68,42284,4526,4526,,,0,0,0,,,0,,11,A,58-0218548,12,B,DE,USA,4512,605,600
3851,31/12/2016,2016,INDL,C,D,STD,DAL,247361702,DELTA AIR LINES INC,USD,12,7451,51261,6952,8854,5.82,5.82,38974,4373,4373,,,0,0,0,,,0,,11,A,58-0218548,12,B,DE,USA,4512,605,600
3851,31/12/2017,2017,INDL,C,D,STD,DAL,247361702,DELTA AIR LINES INC,USD,12,7844,53292,6114,8349,4.97,4.97,39382,3577,3577,,,0,0,0,,,0,,11,A,58-0218548,12,B,DE,USA,4512,605,600
3851,31/12/2018,2018,INDL,C,D,STD,DAL,247361702,DELTA AIR LINES INC,USD,12,6340,60266,5264,7593,5.69,5.69,46579,3935,3935,,,0,0,0,,,163,,11,A,58-0218548,12,B,DE,USA,4512,605,600
3897,31/12/2013,2013,INDL,C,D,STD,DTE,233331107,DTE ENERGY CO,USD,12,2806,25935,1203,2297,3.76,3.76,17981,661,661,,,0,0,0,,,3368,0,11,A,38-3217752,12,D,MI,USA,4931,705,700
3897,31/12/2014,2014,INDL,C,D,STD,DTE,233331107,DTE ENERGY CO,USD,12,3087,27974,1590,2735,5.11,5.11,19632,905,905,,,0,0,0,,,3817,0,11,A,38-3217752,12,D,MI,USA,4931,705,700
3897,31/12/2015,2015,INDL,C,D,STD,DTE,233331107,DTE ENERGY CO,USD,12,2575,28737,1350,2202,4.05,4.05,19942,727,727,,,0,0,0,,,3985,0,11,A,38-3217752,12,D,MI,USA,4931,705,700
3897,31/12/2016,2016,INDL,C,D,STD,DTE,233331107,DTE ENERGY CO,USD,12,2762,32041,1460,2436,4.84,4.84,22542,868,868,,,0,0,0,,,4255,0,11,A,38-3217752,12,D,MI,USA,4931,705,700
3897,31/12/2017,2017,INDL,C,D,STD,DTE,233331107,DTE ENERGY CO,USD,12,3081,33767,1646,2676,6.32,6.32,23777,1134,1132,,,0,0,0,,,2010,0,11,A,38-3217752,12,D,MI,USA,4931,705,700
3897,31/12/2018,2018,INDL,C,D,STD,DTE,233331107,DTE ENERGY CO,USD,12,3260,36288,1586,2710,6.18,6.18,25571,1120,1118,,,0,0,0,,,2113,0,11,A,38-3217752,12,D,MI,USA,4931,705,700
3980,30/09/2013,2013,INDL,C,D,STD,DIS,254687106,DISNEY (WALT) CO,USD,9,14109,81241,9450,11642,3.42,3.42,33091,6136,6136,,,0,0,0,,,4050,,11,A,83-0940635,9,B,DE,USA,4888,245,978
3980,30/09/2014,2014,INDL,C,D,STD,DIS,254687106,DISNEY (WALT) CO,USD,9,15176,84186,11540,13828,4.31,4.31,36008,7501,7501,,,0,0,0,,,4098,,11,A,83-0940635,9,B,DE,USA,4888,245,978
3980,30/09/2015,2015,INDL,C,D,STD,DIS,254687106,DISNEY (WALT) CO,USD,9,16758,88182,13224,15578,4.95,4.95,39527,8382,8382,,,0,0,0,,,4051,,11,A,83-0940635,9,B,DE,USA,4888,245,978
3980,30/09/2016,2016,INDL,C,D,STD,DIS,254687106,DISNEY (WALT) CO,USD,9,16966,92033,14487,17014,5.76,5.76,44710,9391,9391,,,0,0,0,,,3679,,11,A,83-0940635,9,B,DE,USA,4888,245,978
3980,30/09/2017,2017,INDL,C,D,STD,DIS,254687106,DISNEY (WALT) CO,USD,9,15889,95789,13873,16655,5.73,5.73,49637,8980,8980,,,0,0,0,,,4480,,11,A,83-0940635,9,B,DE,USA,4888,245,978
3980,30/09/2018,2018,INDL,C,D,STD,DIS,254687106,DISNEY (WALT) CO,USD,9,16825,98598,14837,17848,8.4,8.4,44643,12598,12598,,,0,0,0,,,3109,,11,A,83-0940635,9,B,DE,USA,4888,245,978
4016,31/01/2013,2012,INDL,C,D,STD,DG,256677105,DOLLAR GENERAL CORP,USD,1,2677.113,10367.682,1655.276,1949.376,2.87,2.87,5382.352,952.662,952.662,,,0,0,0,,,647.07,,11,A,61-0502302,1,B,TN,USA,5331,432,976
4016,31/01/2014,2013,INDL,C,D,STD,DG,256677105,DOLLAR GENERAL CORP,USD,1,3205.607,10867.524,1744.685,2071.885,3.17,3.17,5465.331,1025.116,1025.116,,,0,0,0,,,614.026,,11,A,61-0502302,1,B,TN,USA,5331,432,976
4016,31/01/2015,2014,INDL,C,D,STD,DG,256677105,DOLLAR GENERAL CORP,USD,1,3532.609,11224.104,1783.393,2125.093,3.5,3.5,5514.066,1065.345,1065.345,,,0,0,0,,,601.59,,11,A,61-0502302,1,B,TN,USA,5331,432,976
4016,31/01/2016,2015,INDL,C,D,STD,DG,256677105,DOLLAR GENERAL CORP,USD,1,3432.41,11257.885,1946.394,2297.894,3.96,3.96,5880.009,1165.08,1165.08,,,0,0,0,,,639.955,,11,A,61-0502302,1,B,TN,USA,5331,432,976
4016,31/01/2017,2016,INDL,C,D,STD,DG,256677105,DOLLAR GENERAL CORP,USD,1,3677.771,11672.298,2063.449,2442.049,4.45,4.45,6266.004,1251.133,1251.133,,,0,0,0,,,652.841,,11,A,61-0502302,1,B,TN,USA,5331,432,976
4016,31/01/2018,2017,INDL,C,D,STD,DG,256677105,DOLLAR GENERAL CORP,USD,1,4247.852,12516.911,2032.618,2436.849,5.64,5.64,6391.137,1538.96,1538.96,,,0,0,0,,,515.702,,11,A,61-0502302,1,B,TN,USA,5331,432,976
4016,31/01/2019,2018,INDL,C,D,STD,DG,256677105,DOLLAR GENERAL CORP,USD,1,4663.02,13204.038,2150.106,2604.24,5.99,5.99,6786.645,1589.472,1589.472,,,0,0,0,,,609.687,,11,A,61-0502302,1,B,TN,USA,5331,432,976
4029,31/12/2013,2013,INDL,C,D,STD,D,25746U109,DOMINION ENERGY INC,USD,12,5940,50096,3318,4526,2.93,3.09,38197,1697,1697,,,257,257,257,,,7114,0,11,A,54-1229715,12,D,VA,USA,4911,705,700
4029,31/12/2014,2014,INDL,C,D,STD,D,25746U109,DOMINION ENERGY INC,USD,12,5615,54327,3247,4539,2.25,2.25,42370,1310,1310,,,0,0,0,,,7444,0,11,A,54-1229715,12,D,VA,USA,4911,705,700
4029,31/12/2015,2015,INDL,C,D,STD,D,25746U109,DOMINION ENERGY INC,USD,12,4191,58797,3720,5115,3.21,3.21,45195,1899,1899,,,0,0,0,,,7414,0,11,A,54-1229715,12,D,VA,USA,4911,705,700
4029,31/12/2016,2016,INDL,C,D,STD,D,25746U109,DOMINION ENERGY INC,USD,12,4248,71610,3708,5267,3.44,3.44,54770,2123,2123,,,0,0,0,,,8602,0,11,A,54-1229715,12,D,VA,USA,4911,705,700
4029,31/12/2017,2017,INDL,C,D,STD,D,25746U109,DOMINION ENERGY INC,USD,12,4334,76585,4124,6029,4.72,4.72,57215,2999,2999,,,0,0,0,,,4523,0,11,A,54-1229715,12,D,VA,USA,4911,705,700
4029,31/12/2018,2018,INDL,C,D,STD,D,25746U109,DOMINION ENERGY INC,USD,12,5161,77914,4227,6227,3.74,3.74,55866,2447,2447,,,0,0,0,,,5116,0,11,A,54-1229715,12,D,VA,USA,4911,705,700
4058,31/12/2013,2013,INDL,C,D,STD,DOV,260003108,DOVER CORP,USD,12,3240.162,10838.172,1398.723,1820.339,5.86,5.64,5460.776,1003.129,1003.129,,,0,0,0,,,549.283,,11,A,53-0257888,12,D,DE,USA,3585,247,940
4058,31/12/2014,2014,INDL,C,D,STD,DOV,260003108,DOVER CORP,USD,12,2896.822,9090.385,1263.896,1571.084,4.65,4.67,5389.66,775.235,775.235,,,0,0,0,,,564.207,,11,A,53-0257888,12,D,DE,USA,3585,247,940
4058,31/12/2015,2015,INDL,C,D,STD,DOV,260003108,DOVER CORP,USD,12,2420.779,8619.763,975.966,1303.055,5.52,3.78,4975.188,869.829,869.829,,,0,0,0,,,575.709,,11,A,53-0257888,12,D,DE,USA,3585,247,940
4058,31/12/2016,2016,INDL,C,D,STD,DOV,260003108,DOVER CORP,USD,12,2589.191,10115.991,777.762,1138.501,3.28,3.28,6316.245,508.892,508.892,,,0,0,0,,,710.173,,11,A,53-0257888,12,D,DE,USA,3585,247,940
4058,31/12/2017,2017,INDL,C,D,STD,DOV,260003108,DOVER CORP,USD,12,3207.12,10657.653,986.94,1381.18,5.21,5.21,6274.473,811.665,811.665,,,0,0,0,,,438.841,,11,A,53-0257888,12,D,DE,USA,3585,247,940
4058,31/12/2018,2018,INDL,C,D,STD,DOV,260003108,DOVER CORP,USD,12,2503.754,8365.771,901.615,1184.195,3.8,3.94,5597.105,570.267,570.267,,,0,0,0,,,339.325,,11,A,53-0257888,12,D,DE,USA,3585,247,940
4060,31/12/2013,2013,INDL,C,D,STD,DD,26614N102,DUPONT DE NEMOURS INC,USD,12,24977,69501,4448,7025,3.72,3.72,41421,4787,4409,,,4000,4000,4000,,,718,,11,A,81-1224539,12,B,DE,USA,2821,160,970
4060,31/12/2014,2014,INDL,C,D,STD,DD,26614N102,DUPONT DE NEMOURS INC,USD,12,24267,68796,5637,8280,2.91,2.91,45240,3772,3405,,,4000,4000,4000,,,622,,11,A,81-1224539,12,B,DE,USA,2821,160,970
4060,31/12/2015,2015,INDL,C,D,STD,DD,26614N102,DUPONT DE NEMOURS INC,USD,12,24475,68026,6132,8532,6.45,6.45,41843,7685,7294,,,4000,4000,4000,,,575,,11,A,81-1224539,12,B,DE,USA,2821,160,970
4060,31/12/2016,2016,INDL,C,D,STD,DD,26614N102,DUPONT DE NEMOURS INC,USD,12,23659,79511,6022,8771,3.57,3.57,52282,4318,3956,,,0,0,0,,,923,,11,A,81-1224539,12,B,DE,USA,2821,160,970
4060,31/12/2017,2017,INDL,C,D,STD,DD,26614N102,DUPONT DE NEMOURS INC,USD,12,49893,192164,7352,11207,0.92,0.97,90237,1460,1447,,,0,0,0,,,6266,,11,A,81-1224539,12,B,DE,USA,2821,160,970
4060,31/12/2018,2018,INDL,C,D,STD,DD,26614N102,DUPONT DE NEMOURS INC,USD,12,49603,188030,10600,16343,1.66,1.66,91851,3844,3827,,,0,0,0,,,5435,,11,A,81-1224539,12,B,DE,USA,2821,160,970
4066,31/12/2013,2013,INDL,C,D,STD,OMC,681919106,OMNICOM GROUP,USD,12,11652.3,22098.7,1866.7,2151.5,3.73,3.73,17828.8,991.1,966,,,0,0,0,,,832.6,,11,A,13-1514814,12,D,NY,USA,7311,456,976
4066,31/12/2014,2014,INDL,C,D,STD,OMC,681919106,OMNICOM GROUP,USD,12,11190.5,21559.7,1952.9,2247.3,4.27,4.27,18052.7,1104,1083.6,,,0,0,0,,,654.7,,11,A,13-1514814,12,D,NY,USA,7311,456,976
4066,31/12/2015,2015,INDL,C,D,STD,OMC,681919106,OMNICOM GROUP,USD,12,11980.5,22110.7,1920.1,2211.2,4.43,4.43,19053.4,1093.9,1081.5,,,0,0,0,,,469.1,,11,A,13-1514814,12,D,NY,USA,7311,456,976
4066,31/12/2016,2016,INDL,C,D,STD,OMC,681919106,OMNICOM GROUP,USD,12,12722,23165.4,2008.9,2301.8,4.8,4.8,20304.2,1148.6,1142.1,,,0,0,0,,,480.5,,11,A,13-1514814,12,D,NY,USA,7311,456,976
4066,31/12/2017,2017,INDL,C,D,STD,OMC,681919106,OMNICOM GROUP,USD,12,14116,24931.2,2059.7,2341.8,4.68,4.68,21596.6,1088.4,1086.8,,,0,0,0,,,483.6,,11,A,13-1514814,12,D,NY,USA,7311,456,976
4066,31/12/2018,2018,INDL,C,D,STD,OMC,681919106,OMNICOM GROUP,USD,12,13726.9,24617,2104.5,2368.5,5.85,5.85,21265.8,1326.4,1326.3,,,0,0,0,,,413.7,,11,A,13-1514814,12,D,NY,USA,7311,456,976
4093,31/12/2013,2013,INDL,C,D,STD,DUK,26441C204,DUKE ENERGY CORP,USD,12,10516,114779,6137,8945,3.77,3.74,73371,2665,2657,,,0,0,0,,,12539,0,11,A,20-2777218,12,B,DE,USA,4931,705,700
4093,31/12/2014,2014,INDL,C,D,STD,DUK,26441C204,DUKE ENERGY CORP,USD,12,11575,120709,5657,8723,2.66,3.46,79810,1883,1870,,,0,0,0,,,13850,0,11,A,20-2777218,12,B,DE,USA,4931,705,700
4093,31/12/2015,2015,INDL,C,D,STD,DUK,26441C204,DUKE ENERGY CORP,USD,12,8322,121156,5746,8890,4.05,4.02,81385,2816,2811,,,0,0,0,,,13177,0,11,A,20-2777218,12,B,DE,USA,4931,705,700
4093,31/12/2016,2016,INDL,C,D,STD,DUK,26441C204,DUKE ENERGY CORP,USD,12,8039,132761,5722,9016,3.11,3.71,91720,2152,2159,,,0,0,0,,,14648,0,11,A,20-2777218,12,B,DE,USA,4931,705,700
4093,31/12/2017,2017,INDL,C,D,STD,DUK,26441C204,DUKE ENERGY CORP,USD,12,8453,137914,6129,9656,4.36,4.37,96177,3059,3053,,,0,0,0,,,7160,0,11,A,20-2777218,12,B,DE,USA,4931,705,700
4093,31/12/2018,2018,INDL,C,D,STD,DUK,26441C204,DUKE ENERGY CORP,USD,12,9714,145392,5121,9195,3.76,3.73,101558,2666,2661,,,0,0,0,,,8374,0,11,A,20-2777218,12,B,DE,USA,4931,705,700
4094,31/12/2013,2013,INDL,C,D,STD,DNB,2.65E+104,DUN & BRADSTREET CORP,USD,12,822.4,1890.3,491.7,562.6,6.61,6.61,2932.6,258.5,258.5,,,0,0,0,,,,,11,I,22-3725387,12,D,DE,USA,7323,175,976
4094,31/12/2014,2014,INDL,C,D,STD,DNB,2.65E+104,DUN & BRADSTREET CORP,USD,12,935.9,1986.2,447.4,510.5,8.06,8.06,3180.8,294.4,294.4,,,0,0,0,,,,,11,I,22-3725387,12,D,DE,USA,7323,175,976
4094,31/12/2015,2015,INDL,C,D,STD,DNB,2.65E+104,DUN & BRADSTREET CORP,USD,12,959.6,2273.6,397.3,456,4.68,5.66,3378.9,168.8,168.8,,,0,0,0,,,,,11,I,22-3725387,12,D,DE,USA,7323,175,976
4094,31/12/2016,2016,INDL,C,D,STD,DNB,2.65E+104,DUN & BRADSTREET CORP,USD,12,944.4,2209.2,418.8,487.4,2.67,2.78,3197,97.4,97.4,,,0,0,0,,,3.6,,11,I,22-3725387,12,D,DE,USA,7323,175,976
4094,31/12/2017,2017,INDL,C,D,STD,DNB,2.65E+104,DUN & BRADSTREET CORP,USD,12,1093.7,2480.9,423,502.7,3.82,3.84,3292.1,140.9,140.9,,,0,0,0,,,4,,11,I,22-3725387,12,D,DE,USA,7323,175,976
4108,31/12/2013,2013,INDL,C,D,STD,FLS,34354P105,FLOWSERVE CORP,USD,12,2847.382,5036.733,721.266,824.762,3.43,3.43,3159.612,485.53,485.543,,,0,0,0,,,110.251,,11,A,31-0267900,12,D,NY,USA,3561,357,925
4108,31/12/2014,2014,INDL,C,D,STD,FLS,34354P105,FLOWSERVE CORP,USD,12,2794.163,4968.02,764.317,871.629,3.79,3.79,3026.177,518.824,518.836,,,0,0,0,,,118.78,,11,A,31-0267900,12,D,NY,USA,3561,357,925
4108,31/12/2015,2015,INDL,C,D,STD,FLS,34354P105,FLOWSERVE CORP,USD,12,2631.792,5103.85,629.821,751.335,2.01,2.01,3420.117,267.669,267.681,,,0,0,0,,,140.614,,11,A,31-0267900,12,D,NY,USA,3561,357,925
4108,31/12/2016,2016,INDL,C,D,STD,FLS,34354P105,FLOWSERVE CORP,USD,12,2297.689,4708.923,415.03,528.815,1.02,1.02,3071.535,132.455,132.461,,,0,0,0,,,20.086,,11,A,31-0267900,12,D,NY,USA,3561,357,925
4108,31/12/2017,2017,INDL,C,D,STD,FLS,34354P105,FLOWSERVE CORP,USD,12,2558.745,4910.474,303.494,420.256,0.02,0.02,3239.52,2.652,2.652,,,0,0,0,,,156.276,,11,A,31-0267900,12,D,NY,USA,3561,357,925
4108,31/12/2018,2018,INDL,C,D,STD,FLS,34354P105,FLOWSERVE CORP,USD,12,2383.145,4616.277,356.635,466.523,0.91,0.91,2955.497,119.671,119.671,,,0,0,0,,,159.404,,11,A,31-0267900,12,D,NY,USA,3561,357,925
4145,31/12/2013,2013,INDL,C,D,STD,PKI,714046109,PERKINELMER INC,USD,12,1044.838,3946.712,253.156,381.627,1.49,1.5,1952.225,167.212,167.212,,,0,0,0,,,45.3,,11,A,04-2052042,12,D,MA,USA,3826,230,940
4145,31/12/2014,2014,INDL,C,D,STD,PKI,714046109,PERKINELMER INC,USD,12,1068.551,4134.075,233.623,350.359,1.4,1.43,2091.973,157.778,157.778,,,0,0,0,,,30.3,,11,A,04-2052042,12,D,MA,USA,3826,230,940
4145,31/12/2015,2015,INDL,C,D,STD,PKI,714046109,PERKINELMER INC,USD,12,1033.161,4166.295,307.831,419.838,1.89,1.89,2055.854,212.425,212.425,,,0,0,0,,,,,11,A,04-2052042,12,D,MA,USA,3826,230,940
4145,31/12/2016,2016,INDL,C,D,STD,PKI,714046109,PERKINELMER INC,USD,12,1189.931,4276.683,306.129,406.101,2.14,1.97,2123.113,234.299,234.299,,,0,0,0,,,48.096,,11,A,04-2052042,12,D,MA,USA,3826,230,940
4145,31/12/2017,2017,INDL,C,D,STD,PKI,714046109,PERKINELMER INC,USD,12,1199.955,6091.463,352.728,457.728,2.67,1.43,3588.275,292.633,292.633,,,0,0,0,,,316.928,,11,A,04-2052042,12,D,MA,USA,3826,230,940
4145,31/12/2018,2018,INDL,C,D,STD,PKI,714046109,PERKINELMER INC,USD,12,1234.634,5975.522,384.873,565.461,2.15,2.15,3390.567,237.927,237.927,,,0,0,0,,,227.332,,11,A,04-2052042,12,D,MA,USA,3826,230,940
4199,31/12/2013,2013,INDL,C,D,STD,ETN,G29183103,EATON CORP PLC,USD,12,8731,35491,2184,3137,3.93,3.93,18628,1861,1861,,,0,0,0,,,1313,,11,A,98-1059235,12,D,,IRL,3620,355,925
4199,31/12/2014,2014,INDL,C,D,STD,ETN,G29183103,EATON CORP PLC,USD,12,8100,33529,2474,3419,3.78,3.78,17690,1793,1793,,,0,0,0,,,901,,11,A,98-1059235,12,D,,IRL,3620,355,925
4199,31/12/2015,2015,INDL,C,D,STD,ETN,G29183103,EATON CORP PLC,USD,12,6616,31031,2347,3232,4.25,4.25,15800,1979,1979,,,0,0,0,,,390,,11,A,98-1059235,12,D,,IRL,3620,355,925
4199,31/12/2016,2016,INDL,C,D,STD,ETN,G29183103,EATON CORP PLC,USD,12,6941,30419,2191,3069,4.22,4.22,15478,1922,1922,,,0,0,0,,,321,,11,A,98-1059235,12,D,,IRL,3620,355,925
4199,31/12/2017,2017,INDL,C,D,STD,ETN,G29183103,EATON CORP PLC,USD,12,8337,32623,2503,3362,6.71,6.71,15333,2985,2985,,,0,0,0,,,538,,11,A,98-1059235,12,D,,IRL,3620,355,925
4199,31/12/2018,2018,INDL,C,D,STD,ETN,G29183103,EATON CORP PLC,USD,12,7590,31092,2966,3807,4.93,4.93,14950,2145,2145,,,0,0,0,,,349,,11,A,98-1059235,12,D,,IRL,3620,355,925
4213,31/12/2013,2013,INDL,C,D,STD,ECL,278865100,ECOLAB INC,USD,12,4698.4,19636.5,1775.1,2582.1,3.23,3.23,12227.1,967.8,967.8,,,0,0,0,,,1661.3,,11,A,41-0231510,12,D,DE,USA,2842,167,970
4213,31/12/2014,2014,INDL,C,D,STD,ECL,278865100,ECOLAB INC,USD,12,4871.1,19466.7,2038.1,2901.1,4.01,4.01,12084.6,1202.8,1202.8,,,0,0,0,,,1415.8,,11,A,41-0231510,12,D,DE,USA,2842,167,970
4213,31/12/2015,2015,INDL,C,D,STD,ECL,278865100,ECOLAB INC,USD,12,4447.5,18641.7,2056.7,2908.2,3.38,3.38,11661.3,1002.1,1002.1,,,0,0,0,,,1281.2,,11,A,41-0231510,12,D,DE,USA,2842,167,970
4213,31/12/2016,2016,INDL,C,D,STD,ECL,278865100,ECOLAB INC,USD,12,4279.4,18330.2,2020.5,2871.5,4.2,4.2,11359.3,1229.6,1229.6,,,0,0,0,,,970.2,,11,A,41-0231510,12,D,DE,USA,2842,167,970
4213,31/12/2017,2017,INDL,C,D,STD,ECL,278865100,ECOLAB INC,USD,12,4596.4,19962.4,2060.1,2953.4,5.21,5.21,12273.7,1508.4,1508.4,,,0,0,0,,,642.8,,11,A,41-0231510,12,D,DE,USA,2842,167,970
4213,31/12/2018,2018,INDL,C,D,STD,ECL,278865100,ECOLAB INC,USD,12,4677.7,20074.5,2083,3021.3,4.95,4.95,12020.9,1429.1,1429.1,,,0,0,0,,,764.6,,11,A,41-0231510,12,D,DE,USA,2842,167,970
4321,30/09/2013,2013,INDL,C,D,STD,EMR,291011104,EMERSON ELECTRIC CO,USD,9,10999,24711,4084,4903,2.78,2.78,13993,2004,2004,,,0,0,0,,,823,,11,A,43-0259330,9,D,MO,USA,3823,220,925
4321,30/09/2014,2014,INDL,C,D,STD,EMR,291011104,EMERSON ELECTRIC CO,USD,9,10867,24177,4240,5071,3.05,3.05,14010,2147,2136,,,0,0,0,,,572,,11,A,43-0259330,9,D,MO,USA,3823,220,925
4321,30/09/2015,2015,INDL,C,D,STD,EMR,291011104,EMERSON ELECTRIC CO,USD,9,10049,22088,3660,4475,4.01,4.01,13960,2710,2700,,,0,0,0,,,408,,11,A,43-0259330,9,D,MO,USA,3823,220,925
4321,30/09/2016,2016,INDL,C,D,STD,EMR,291011104,EMERSON ELECTRIC CO,USD,9,9960,21743,2714,3282,2.53,2.46,14125,1635,1635,,,0,0,0,,,210,,11,A,43-0259330,9,D,MO,USA,3823,220,925
4321,30/09/2017,2017,INDL,C,D,STD,EMR,291011104,EMERSON ELECTRIC CO,USD,9,8252,19589,2724,3360,2.35,2.54,10819,1518,1518,,,0,0,0,,,425,,11,A,43-0259330,9,D,MO,USA,3823,220,925
4321,30/09/2018,2018,INDL,C,D,STD,EMR,291011104,EMERSON ELECTRIC CO,USD,9,6619,20390,3030,3788,3.48,3.48,11400,2203,2203,,,0,0,0,,,484,,11,A,43-0259330,9,D,MO,USA,3823,220,925
4423,31/12/2013,2013,INDL,C,D,STD,EFX,294429105,EQUIFAX INC,USD,12,648.4,4539.9,620.5,810.1,2.9,2.75,2198.9,351.8,351.8,,,0,0,0,,,263.7,,11,A,58-0401110,12,D,GA,USA,7323,453,940
4423,31/12/2014,2014,INDL,C,D,STD,EFX,294429105,EQUIFAX INC,USD,12,605.1,4674.2,646.1,847.9,3.03,3.03,2439.6,367.4,367.4,,,0,0,0,,,241.5,,11,A,58-0401110,12,D,GA,USA,7323,453,940
4423,31/12/2015,2015,INDL,C,D,STD,EFX,294429105,EQUIFAX INC,USD,12,561.6,4509,718.3,916.3,3.61,3.61,2158.6,429.1,429.1,,,0,0,0,,,205.5,,11,A,58-0401110,12,D,GA,USA,7323,453,940
4423,31/12/2016,2016,INDL,C,D,STD,EFX,294429105,EQUIFAX INC,USD,12,672.9,6664,853.9,1119.1,4.1,4.1,3942.7,488.8,488.8,,,0,0,0,,,325.4,,11,A,58-0401110,12,D,GA,USA,7323,453,940
4423,31/12/2017,2017,INDL,C,D,STD,EFX,294429105,EQUIFAX INC,USD,12,998.4,7233.4,950.3,1238.1,4.89,4.89,3994.4,587.3,587.3,,,0,0,0,,,305.1,,11,A,58-0401110,12,D,GA,USA,7323,453,940
4423,31/12/2018,2018,INDL,C,D,STD,EFX,294429105,EQUIFAX INC,USD,12,902.3,7153.2,838.8,1149.2,2.49,2.49,3997.5,299.8,299.8,,,0,0,0,,,316.2,,11,A,58-0401110,12,D,GA,USA,7323,453,940
4430,31/12/2013,2013,INDL,C,D,STD,EQT,26884L109,EQT CORP,USD,12,1255.425,9792.053,634.986,1288.118,2.59,1.98,4927.925,390.572,390.572,,,0,0,0,,,1655.765,0,11,A,25-0464690,12,D,PA,USA,4923,710,700
4430,31/12/2014,2014,INDL,C,D,STD,EQT,26884L109,EQT CORP,USD,12,1904.323,12064.9,1086.588,1765.886,2.55,2.54,5691.837,386.965,386.965,,,0,0,0,,,1750.87,0,11,A,25-0464690,12,D,PA,USA,4923,710,700
4430,31/12/2015,2015,INDL,C,D,STD,EQT,26884L109,EQT CORP,USD,12,2251.019,13976.172,563.139,1382.355,0.56,0.56,5948.13,85.171,85.171,,,0,0,0,,,1972.17,0,11,A,25-0464690,12,D,PA,USA,4923,710,700
