PERMNO,date,TICKER,COMNAM,CUSIP,PRC,SHROUT,MKT_CAP,
14277,31/07/2018,SLB,SCHLUMBERGER LTD,80685710,67.52,1384119,93455714880,
14277,31/08/2018,SLB,SCHLUMBERGER LTD,80685710,63.16,1384119,87420956040,
14277,28/09/2018,SLB,SCHLUMBERGER LTD,80685710,60.92,1384119,84320529480,
14277,31/10/2018,SLB,SCHLUMBERGER LTD,80685710,51.31,1384802,71054190620,
14277,30/11/2018,SLB,SCHLUMBERGER LTD,80685710,45.1,1384802,62454570200,
14277,31/12/2018,SLB,SCHLUMBERGER LTD,80685710,36.08,1384802,49963656160,
85265,31/01/2012,SLG,S L GREEN REALTY CORP,78440X10,73.53,86210,6339021300,
85265,29/02/2012,SLG,S L GREEN REALTY CORP,78440X10,76.05,86368,6568286400,
85265,30/03/2012,SLG,S L GREEN REALTY CORP,78440X10,77.55,86368,6697838400,
85265,30/04/2012,SLG,S L GREEN REALTY CORP,78440X10,82.44,89210,7354472400,
85265,31/05/2012,SLG,S L GREEN REALTY CORP,78440X10,75.01,89634,6723446340,
85265,29/06/2012,SLG,S L GREEN REALTY CORP,78440X10,80.24,90363,7250727120,
85265,31/07/2012,SLG,S L GREEN REALTY CORP,78440X10,78.75,89938,7082617500,
85265,31/08/2012,SLG,S L GREEN REALTY CORP,78440X10,80.6,90153,7266331800,
85265,28/09/2012,SLG,S L GREEN REALTY CORP,78440X10,80.07,90153,7218550710,
85265,31/10/2012,SLG,S L GREEN REALTY CORP,78440X10,75.3,93970,7075941000,
85265,30/11/2012,SLG,S L GREEN REALTY CORP,78440X10,75.38,90367,6811864460,
85265,31/12/2012,SLG,S L GREEN REALTY CORP,78440X10,76.65,90369,6926783850,
85265,31/01/2013,SLG,S L GREEN REALTY CORP,78440X10,80.38,90369,7263860220,
85265,28/02/2013,SLG,S L GREEN REALTY CORP,78440X10,81.62,91270,7449457400,
85265,28/03/2013,SLG,S L GREEN REALTY CORP,78440X10,86.11,91270,7859259700,
85265,30/04/2013,SLG,S L GREEN REALTY CORP,78440X10,90.7,91555,8304038500,
85265,31/05/2013,SLG,S L GREEN REALTY CORP,78440X10,86.98,91598,7967194040,
85265,28/06/2013,SLG,S L GREEN REALTY CORP,78440X10,88.19,91598,8078027620,
85265,31/07/2013,SLG,S L GREEN REALTY CORP,78440X10,90.65,91813,8322848450,
85265,30/08/2013,SLG,S L GREEN REALTY CORP,78440X10,87.19,91977,8019474630,
85265,30/09/2013,SLG,S L GREEN REALTY CORP,78440X10,88.84,91977,8171236680,
85265,31/10/2013,SLG,S L GREEN REALTY CORP,78440X10,94.57,94860,8970910200,
85265,29/11/2013,SLG,S L GREEN REALTY CORP,78440X10,90.47,92260,8346762200,
85265,31/12/2013,SLG,S L GREEN REALTY CORP,78440X10,92.38,92260,8522978800,
85265,31/01/2014,SLG,S L GREEN REALTY CORP,78440X10,93.77,94993,8907493610,
85265,28/02/2014,SLG,S L GREEN REALTY CORP,78440X10,99.33,95048,9441117840,
85265,31/03/2014,SLG,S L GREEN REALTY CORP,78440X10,100.62,95048,9563729760,
85265,30/04/2014,SLG,S L GREEN REALTY CORP,78440X10,104.71,95319,9980852490,
85265,30/05/2014,SLG,S L GREEN REALTY CORP,78440X10,109.49,95439,10449616110,
85265,30/06/2014,SLG,S L GREEN REALTY CORP,78440X10,109.41,95439,10441980990,
85265,31/07/2014,SLG,S L GREEN REALTY CORP,78440X10,107.8,95587,10304278600,
85265,29/08/2014,SLG,S L GREEN REALTY CORP,78440X10,109.35,95599,10453750650,
85265,30/09/2014,SLG,S L GREEN REALTY CORP,78440X10,101.32,95599,9686090680,
85265,31/10/2014,SLG,S L GREEN REALTY CORP,78440X10,115.7,99547,11517587900,
85265,28/11/2014,SLG,S L GREEN REALTY CORP,78440X10,116.14,96517,11209484380,
85265,31/12/2014,SLG,S L GREEN REALTY CORP,78440X10,119.02,97306,11581360120,
85265,30/01/2015,SLG,S L GREEN REALTY CORP,78440X10,126,97398,12272148000,
85265,27/02/2015,SLG,S L GREEN REALTY CORP,78440X10,126.93,98626,12518598180,
85265,31/03/2015,SLG,S L GREEN REALTY CORP,78440X10,128.38,98626,12661605880,
85265,30/04/2015,SLG,S L GREEN REALTY CORP,78440X10,122.36,99533,12178857880,
85265,29/05/2015,SLG,S L GREEN REALTY CORP,78440X10,118.66,99583,11816518780,
85265,30/06/2015,SLG,S L GREEN REALTY CORP,78440X10,109.89,99583,10943175870,
85265,31/07/2015,SLG,S L GREEN REALTY CORP,78440X10,115.14,99590,11466792600,
85265,31/08/2015,SLG,S L GREEN REALTY CORP,78440X10,103.51,99707,10320671570,
85265,30/09/2015,SLG,S L GREEN REALTY CORP,78440X10,108.16,99707,10784309120,
85265,30/10/2015,SLG,S L GREEN REALTY CORP,78440X10,118.62,99659,11821550580,
85265,30/11/2015,SLG,S L GREEN REALTY CORP,78440X10,118.08,99703,11772930240,
85265,31/12/2015,SLG,S L GREEN REALTY CORP,78440X10,112.98,99751,11269867980,
85265,29/01/2016,SLG,S L GREEN REALTY CORP,78440X10,96.61,97325,9402568250,
85265,29/02/2016,SLG,S L GREEN REALTY CORP,78440X10,88.18,100055,8822849900,
85265,31/03/2016,SLG,S L GREEN REALTY CORP,78440X10,96.88,100055,9693328400,
85265,29/04/2016,SLG,S L GREEN REALTY CORP,78440X10,105.08,100167,10525548360,
85265,31/05/2016,SLG,S L GREEN REALTY CORP,78440X10,101.36,100237,10160022320,
85265,30/06/2016,SLG,S L GREEN REALTY CORP,78440X10,106.47,100243,10672872210,
85265,29/07/2016,SLG,S L GREEN REALTY CORP,78440X10,117.82,100243,11810630260,
85265,31/08/2016,SLG,S L GREEN REALTY CORP,78440X10,117.72,100320,11809670400,
85265,30/09/2016,SLG,S L GREEN REALTY CORP,78440X10,108.1,100320,10844592000,
85265,31/10/2016,SLG,S L GREEN REALTY CORP,78440X10,98.22,100264,9847930080,
85265,30/11/2016,SLG,S L GREEN REALTY CORP,78440X10,105.36,101322,10675285920,
85265,30/12/2016,SLG,S L GREEN REALTY CORP,78440X10,107.55,101322,10897181100,
85265,31/01/2017,SLG,S L GREEN REALTY CORP,78440X10,108.97,100562,10958241140,
85265,28/02/2017,SLG,S L GREEN REALTY CORP,78440X10,112.68,100580,11333354400,
85265,31/03/2017,SLG,S L GREEN REALTY CORP,78440X10,106.62,100580,10723839600,
85265,28/04/2017,SLG,S L GREEN REALTY CORP,78440X10,104.93,100776,10574425680,
85265,31/05/2017,SLG,S L GREEN REALTY CORP,78440X10,101.03,101775,10282328250,
85265,30/06/2017,SLG,S L GREEN REALTY CORP,78440X10,105.8,101775,10767795000,
85265,31/07/2017,SLG,S L GREEN REALTY CORP,78440X10,103.27,98367,10158360090,
85265,31/08/2017,SLG,S L GREEN REALTY CORP,78440X10,96.38,98968,9538535840,
85265,29/09/2017,SLG,S L GREEN REALTY CORP,78440X10,101.32,98968,10027437760,
85265,31/10/2017,SLG,S L GREEN REALTY CORP,78440X10,95.68,98501,9424575680,
85265,30/11/2017,SLG,S L GREEN REALTY CORP,78440X10,102.23,98266,10045733180,
85265,29/12/2017,SLG,S L GREEN REALTY CORP,78440X10,100.93,98266,9917987380,
85265,31/01/2018,SLG,S L GREEN REALTY CORP,78440X10,100.52,92803,9328557560,
85265,28/02/2018,SLG,S L GREEN REALTY CORP,78440X10,96.92,90327,8754492840,
85265,29/03/2018,SLG,S L GREEN REALTY CORP,78440X10,96.83,90327,8746363410,
85265,30/04/2018,SLG,S L GREEN REALTY CORP,78440X10,97.74,89135,8712054900,
85265,31/05/2018,SLG,S L GREEN REALTY CORP,78440X10,97.52,88423,8623010960,
85265,29/06/2018,SLG,S L GREEN REALTY CORP,78440X10,100.53,88423,8889164190,
85265,31/07/2018,SLG,S L GREEN REALTY CORP,78440X10,103.11,85725,8839104750,
85265,31/08/2018,SLG,S L GREEN REALTY CORP,78440X10,104.4,86567,9037594800,
85265,28/09/2018,SLG,S L GREEN REALTY CORP,78440X10,97.53,86567,8442879510,
85265,31/10/2018,SLG,S L GREEN REALTY CORP,78440X10,91.26,85271,7781831460,
85265,30/11/2018,SLG,S L GREEN REALTY CORP,78440X10,96.42,85271,8221829820,
85265,31/12/2018,SLG,S L GREEN REALTY CORP,78440X10,79.08,85271,6743230680,
66325,31/01/2012,SLM,S L M CORP,78442P10,14.95,509322,7614363900,
66325,29/02/2012,SLM,S L M CORP,78442P10,15.76,509322,8026914720,
66325,30/03/2012,SLM,S L M CORP,78442P10,15.76,493000,7769680000,
66325,30/04/2012,SLM,S L M CORP,78442P10,14.83,487747,7233288010,
66325,31/05/2012,SLM,S L M CORP,78442P10,13.97,487747,6813825590,
66325,29/06/2012,SLM,S L M CORP,78442P10,15.71,469402,7374305420,
66325,31/07/2012,SLM,S L M CORP,78442P10,15.99,469402,7505737980,
66325,31/08/2012,SLM,S L M CORP,78442P10,15.75,469402,7393081500,
66325,28/09/2012,SLM,S L M CORP,78442P10,15.72,462159,7265139480,
66325,31/10/2012,SLM,S L M CORP,78442P10,17.58,462159,8124755220,
66325,30/11/2012,SLM,S L M CORP,78442P10,16.55,462159,7648731450,
66325,31/12/2012,SLM,S L M CORP,78442P10,17.13,453000,7759890000,
66325,31/01/2013,SLM,S L M CORP,78442P10,16.89,453341,7656929490,
66325,28/02/2013,SLM,S L M CORP,78442P10,18.97,453341,8599878770,
66325,28/03/2013,SLM,S L M CORP,78442P10,20.5,444210,9106305000,
66325,30/04/2013,SLM,S L M CORP,78442P10,20.65,444210,9172936500,
66325,31/05/2013,SLM,S L M CORP,78442P10,23.74,444210,10545545400,
66325,28/06/2013,SLM,S L M CORP,78442P10,22.86,436189,9971280540,
66325,31/07/2013,SLM,S L M CORP,78442P10,24.71,436189,10778230190,
66325,30/08/2013,SLM,S L M CORP,78442P10,23.99,436189,10464174110,
66325,30/09/2013,SLM,S L M CORP,78442P10,24.9,436264,10862973600,
66325,31/10/2013,SLM,S L M CORP,78442P10,25.37,436264,11068017680,
66325,29/11/2013,SLM,S L M CORP,78442P10,26.65,436264,11626435600,
66325,31/12/2013,SLM,S L M CORP,78442P10,26.28,429000,11274120000,
66325,31/01/2014,SLM,S L M CORP,78442P10,22.76,428698,9757166480,
66325,28/02/2014,SLM,S L M CORP,78442P10,23.94,428698,10263030120,
66325,31/03/2014,SLM,S L M CORP,78442P10,24.48,422000,10330560000,
66325,30/04/2014,SLM,S L M CORP,78442P10,25.75,422781,10886610750,
66325,30/05/2014,SLM,S L M CORP,78442P10,8.61,422781,3640144410,
66325,30/06/2014,SLM,S L M CORP,78442P10,8.31,422936,3514598160,
66325,31/07/2014,SLM,S L M CORP,78442P10,8.86,422936,3747212960,
66325,29/08/2014,SLM,S L M CORP,78442P10,8.86,422936,3747212960,
66325,30/09/2014,SLM,S L M CORP,78442P10,8.56,423165,3622292400,
66325,31/10/2014,SLM,S L M CORP,78442P10,9.55,423165,4041225750,
66325,28/11/2014,SLM,S L M CORP,78442P10,9.68,423165,4096237200,
66325,31/12/2014,SLM,S L M CORP,78442P10,10.19,424000,4320560000,
66325,30/01/2015,SLM,S L M CORP,78442P10,9.11,423476,3857866360,
66325,27/02/2015,SLM,S L M CORP,78442P10,9.47,424904,4023840880,
66325,31/03/2015,SLM,S L M CORP,78442P10,9.28,425181,3945679680,
66325,30/04/2015,SLM,S L M CORP,78442P10,10.19,425181,4332594390,
66325,29/05/2015,SLM,S L M CORP,78442P10,10.26,425181,4362357060,
66325,30/06/2015,SLM,S L M CORP,78442P10,9.87,425883,4203465210,
66325,31/07/2015,SLM,S L M CORP,78442P10,9.13,425883,3888311790,
66325,31/08/2015,SLM,S L M CORP,78442P10,8.48,425883,3611487840,
66325,30/09/2015,SLM,S L M CORP,78442P10,7.4,426108,3153199200,
66325,30/10/2015,SLM,S L M CORP,78442P10,7.06,426108,3008322480,
66325,30/11/2015,SLM,S L M CORP,78442P10,6.755,426108,2878359540,
66325,31/12/2015,SLM,S L M CORP,78442P10,6.52,426300,2779476000,
66325,29/01/2016,SLM,S L M CORP,78442P10,6.4,426316,2728422400,
66325,29/02/2016,SLM,S L M CORP,78442P10,5.84,426316,2489685440,
66325,31/03/2016,SLM,S L M CORP,78442P10,6.36,427916,2721545760,
66325,29/04/2016,SLM,S L M CORP,78442P10,6.77,427930,2897086100,
66325,31/05/2016,SLM,S L M CORP,78442P10,6.87,427930,2939879100,
66325,30/06/2016,SLM,S L M CORP,78442P10,6.18,428078,2645522040,
66325,29/07/2016,SLM,S L M CORP,78442P10,7.19,428078,3077880820,
66325,31/08/2016,SLM,S L M CORP,78442P10,7.415,428078,3174198370,
66325,30/09/2016,SLM,S L M CORP,78442P10,7.47,428078,3197742660,
66325,31/10/2016,SLM,S L M CORP,78442P10,7.05,428078,3017949900,
66325,30/11/2016,SLM,S L M CORP,78442P10,10.07,428078,4310745460,
66325,30/12/2016,SLM,S L M CORP,78442P10,11.02,428900,4726478000,
66325,31/01/2017,SLM,S L M CORP,78442P10,11.88,429101,5097719880,
66325,28/02/2017,SLM,S L M CORP,78442P10,11.99,431036,5168121640,
66325,31/03/2017,SLM,S L M CORP,78442P10,12.1,431039,5215571900,
66325,28/04/2017,SLM,S L M CORP,78442P10,12.54,431039,5405229060,
66325,31/05/2017,SLM,S L M CORP,78442P10,10.39,431039,4478495210,
66325,30/06/2017,SLM,S L M CORP,78442P10,11.5,431039,4956948500,
66325,31/07/2017,SLM,S L M CORP,78442P10,11.08,431039,4775912120,
66325,31/08/2017,SLM,S L M CORP,78442P10,10.17,431039,4383666630,
66325,29/09/2017,SLM,S L M CORP,78442P10,11.47,431039,4944017330,
66325,31/10/2017,SLM,S L M CORP,78442P10,10.59,431039,4564703010,
66325,30/11/2017,SLM,S L M CORP,78442P10,11.57,431039,4987121230,
66325,29/12/2017,SLM,S L M CORP,78442P10,11.3,432400,4886120000,
66325,31/01/2018,SLM,S L M CORP,78442P10,11.44,433549,4959800560,
66325,28/02/2018,SLM,S L M CORP,78442P10,10.91,435044,4746330040,
66325,29/03/2018,SLM,S L M CORP,78442P10,11.21,435044,4876843240,
66325,30/04/2018,SLM,S L M CORP,78442P10,11.48,435044,4994305120,
66325,31/05/2018,SLM,S L M CORP,78442P10,11.43,435044,4972552920,
66325,29/06/2018,SLM,S L M CORP,78442P10,11.45,435381,4985112450,
66325,31/07/2018,SLM,S L M CORP,78442P10,11.29,435381,4915451490,
66325,31/08/2018,SLM,S L M CORP,78442P10,11.72,435381,5102665320,
66325,28/09/2018,SLM,S L M CORP,78442P10,11.15,435661,4857620150,
66325,31/10/2018,SLM,S L M CORP,78442P10,10.14,435661,4417602540,
66325,30/11/2018,SLM,S L M CORP,78442P10,10.27,435661,4474238470,
66325,31/12/2018,SLM,S L M CORP,78442P10,8.31,435661,3620342910,
60206,31/01/2012,SNA,SNAP ON INC,83303410,56.51,58176,3287525760,
60206,29/02/2012,SNA,SNAP ON INC,83303410,61.13,58394,3569625220,
60206,30/03/2012,SNA,SNAP ON INC,83303410,60.97,58265,3552417050,
60206,30/04/2012,SNA,SNAP ON INC,83303410,62.54,58105,3633886700,
60206,31/05/2012,SNA,SNAP ON INC,83303410,60.51,58105,3515933550,
60206,29/06/2012,SNA,SNAP ON INC,83303410,62.25,58105,3617036250,
60206,31/07/2012,SNA,SNAP ON INC,83303410,67.78,58160,3942084800,
60206,31/08/2012,SNA,SNAP ON INC,83303410,69.42,58160,4037467200,
60206,28/09/2012,SNA,SNAP ON INC,83303410,71.87,58160,4179959200,
60206,31/10/2012,SNA,SNAP ON INC,83303410,77.33,58231,4503003230,
60206,30/11/2012,SNA,SNAP ON INC,83303410,79.44,58231,4625870640,
60206,31/12/2012,SNA,SNAP ON INC,83303410,78.99,58138,4592320620,
60206,31/01/2013,SNA,SNAP ON INC,83303410,81.02,58138,4710340760,
60206,28/02/2013,SNA,SNAP ON INC,83303410,80.27,58271,4677413170,
60206,28/03/2013,SNA,SNAP ON INC,83303410,82.7,58430,4832161000,
60206,30/04/2013,SNA,SNAP ON INC,83303410,86.2,58273,5023132600,
60206,31/05/2013,SNA,SNAP ON INC,83303410,91.09,58273,5308087570,
60206,28/06/2013,SNA,SNAP ON INC,83303410,89.38,58273,5208440740,
60206,31/07/2013,SNA,SNAP ON INC,83303410,94.85,58169,5517329650,
60206,30/08/2013,SNA,SNAP ON INC,83303410,93.6,58169,5444618400,
60206,30/09/2013,SNA,SNAP ON INC,83303410,99.5,58169,5787815500,
60206,31/10/2013,SNA,SNAP ON INC,83303410,104.07,58150,6051670500,
60206,29/11/2013,SNA,SNAP ON INC,83303410,106.15,58150,6172622500,
60206,31/12/2013,SNA,SNAP ON INC,83303410,109.52,58150,6368588000,
60206,31/01/2014,SNA,SNAP ON INC,83303410,100.15,58150,5823722500,
60206,28/02/2014,SNA,SNAP ON INC,83303410,112.17,58123,6519656910,
60206,31/03/2014,SNA,SNAP ON INC,83303410,113.48,58304,6616337920,
60206,30/04/2014,SNA,SNAP ON INC,83303410,116,58239,6755724000,
60206,30/05/2014,SNA,SNAP ON INC,83303410,117.27,58239,6829687530,
60206,30/06/2014,SNA,SNAP ON INC,83303410,118.52,58239,6902486280,
60206,31/07/2014,SNA,SNAP ON INC,83303410,120.2,58115,6985423000,
60206,29/08/2014,SNA,SNAP ON INC,83303410,124.95,58115,7261469250,
60206,30/09/2014,SNA,SNAP ON INC,83303410,121.08,58115,7036564200,
60206,31/10/2014,SNA,SNAP ON INC,83303410,132.14,58108,7678391120,
60206,28/11/2014,SNA,SNAP ON INC,83303410,135.33,58108,7863755640,
60206,31/12/2014,SNA,SNAP ON INC,83303410,136.74001,58108,7945688501,
60206,30/01/2015,SNA,SNAP ON INC,83303410,132.71001,58108,7711513261,
60206,27/02/2015,SNA,SNAP ON INC,83303410,147.23,58124,8557596520,
60206,31/03/2015,SNA,SNAP ON INC,83303410,147.06,58322,8576833320,
60206,30/04/2015,SNA,SNAP ON INC,83303410,149.55,58094,8687957700,
60206,29/05/2015,SNA,SNAP ON INC,83303410,155.39999,58322,9063238217,
60206,30/06/2015,SNA,SNAP ON INC,83303410,159.25,58322,9287778500,
60206,31/07/2015,SNA,SNAP ON INC,83303410,164.8,58172,9586745600,
60206,31/08/2015,SNA,SNAP ON INC,83303410,159.77,58172,9294140440,
60206,30/09/2015,SNA,SNAP ON INC,83303410,150.94,58172,8780481680,
60206,30/10/2015,SNA,SNAP ON INC,83303410,165.89,58074,9633895860,
60206,30/11/2015,SNA,SNAP ON INC,83303410,172.16,58074,9998019840,
60206,31/12/2015,SNA,SNAP ON INC,83303410,171.42999,58046,9950825200,
60206,29/01/2016,SNA,SNAP ON INC,83303410,161.56,58046,9377911760,
60206,29/02/2016,SNA,SNAP ON INC,83303410,144.67,58092,8404169640,
60206,31/03/2016,SNA,SNAP ON INC,83303410,156.99001,58123,9124730351,
60206,29/04/2016,SNA,SNAP ON INC,83303410,159.28,58146,9261494880,
60206,31/05/2016,SNA,SNAP ON INC,83303410,161.82001,58146,9409186301,
60206,30/06/2016,SNA,SNAP ON INC,83303410,157.82001,58146,9176602301,
60206,29/07/2016,SNA,SNAP ON INC,83303410,157.17,58087,9129533790,
60206,31/08/2016,SNA,SNAP ON INC,83303410,153.28999,58087,8904155649,
60206,30/09/2016,SNA,SNAP ON INC,83303410,151.96001,58087,8826901101,
60206,31/10/2016,SNA,SNAP ON INC,83303410,154.10001,58025,8941653080,
60206,30/11/2016,SNA,SNAP ON INC,83303410,167.2,58025,9701780000,
60206,30/12/2016,SNA,SNAP ON INC,83303410,171.27,58025,9937941750,
60206,31/01/2017,SNA,SNAP ON INC,83303410,181.53,58025,10533278250,
60206,28/02/2017,SNA,SNAP ON INC,83303410,169.67,57970,9835769900,
60206,31/03/2017,SNA,SNAP ON INC,83303410,168.67,57968,9777462560,
60206,28/04/2017,SNA,SNAP ON INC,83303410,167.53,57949,9708195970,
60206,31/05/2017,SNA,SNAP ON INC,83303410,161.66,57949,9368035340,
60206,30/06/2017,SNA,SNAP ON INC,83303410,158,57949,9155942000,
60206,31/07/2017,SNA,SNAP ON INC,83303410,154.2,57584,8879452800,
60206,31/08/2017,SNA,SNAP ON INC,83303410,147.57001,57584,8497671456,
60206,29/09/2017,SNA,SNAP ON INC,83303410,149.00999,57584,8580591264,
60206,31/10/2017,SNA,SNAP ON INC,83303410,157.78,57007,8994564460,
60206,30/11/2017,SNA,SNAP ON INC,83303410,169.42999,57007,9658695440,
60206,29/12/2017,SNA,SNAP ON INC,83303410,174.3,57007,9936320100,
60206,31/01/2018,SNA,SNAP ON INC,83303410,171.31,57007,9765869170,
60206,28/02/2018,SNA,SNAP ON INC,83303410,159.22,56721,9031117620,
60206,29/03/2018,SNA,SNAP ON INC,83303410,147.53999,56713,8367435453,
60206,30/04/2018,SNA,SNAP ON INC,83303410,145.25,56595,8220423750,
60206,31/05/2018,SNA,SNAP ON INC,83303410,147.82001,56595,8365873466,
60206,29/06/2018,SNA,SNAP ON INC,83303410,160.72,56595,9095948400,
60206,31/07/2018,SNA,SNAP ON INC,83303410,169.59,56402,9565215180,
60206,31/08/2018,SNA,SNAP ON INC,83303410,176.78,56402,9970745560,
60206,28/09/2018,SNA,SNAP ON INC,83303410,183.60001,56402,10355407764,
60206,31/10/2018,SNA,SNAP ON INC,83303410,153.94,56175,8647579500,
60206,30/11/2018,SNA,SNAP ON INC,83303410,166.24001,56175,9338532562,
60206,31/12/2018,SNA,SNAP ON INC,83303410,145.28999,55682,8090037223,
82618,31/01/2012,SNDK,SANDISK CORP,80004C10,45.88,242552,11128285760,
82618,29/02/2012,SNDK,SANDISK CORP,80004C10,49.48,242807,12014090360,
82618,30/03/2012,SNDK,SANDISK CORP,80004C10,49.59,243605,12080371950,
82618,30/04/2012,SNDK,SANDISK CORP,80004C10,37,243661,9015457000,
82618,31/05/2012,SNDK,SANDISK CORP,80004C10,32.7,243661,7967714700,
82618,29/06/2012,SNDK,SANDISK CORP,80004C10,36.48,241545,8811561600,
82618,31/07/2012,SNDK,SANDISK CORP,80004C10,41.13,241545,9934745850,
82618,31/08/2012,SNDK,SANDISK CORP,80004C10,41.22,241545,9956484900,
82618,28/09/2012,SNDK,SANDISK CORP,80004C10,43.43,241789,10500896270,
82618,31/10/2012,SNDK,SANDISK CORP,80004C10,41.78,241789,10101944420,
82618,30/11/2012,SNDK,SANDISK CORP,80004C10,39.1,241789,9453949900,
82618,31/12/2012,SNDK,SANDISK CORP,80004C10,43.5,241432,10502292000,
82618,31/01/2013,SNDK,SANDISK CORP,80004C10,49.99,241432,12069185680,
82618,28/02/2013,SNDK,SANDISK CORP,80004C10,50.41,241847,12191507270,
82618,28/03/2013,SNDK,SANDISK CORP,80004C10,54.96,243369,13375560240,
82618,30/04/2013,SNDK,SANDISK CORP,80004C10,52.44,243329,12760172760,
82618,31/05/2013,SNDK,SANDISK CORP,80004C10,59.02,243329,14361277580,
82618,28/06/2013,SNDK,SANDISK CORP,80004C10,61.1,240390,14687829000,
82618,31/07/2013,SNDK,SANDISK CORP,80004C10,55.12,240390,13250296800,
82618,30/08/2013,SNDK,SANDISK CORP,80004C10,55.18,240390,13264720200,
82618,30/09/2013,SNDK,SANDISK CORP,80004C10,59.51,225891,13442773410,
82618,31/10/2013,SNDK,SANDISK CORP,80004C10,69.495,225891,15698295045,
82618,29/11/2013,SNDK,SANDISK CORP,80004C10,68.15,225891,15394471650,
82618,31/12/2013,SNDK,SANDISK CORP,80004C10,70.54,225291,15892027140,
82618,31/01/2014,SNDK,SANDISK CORP,80004C10,69.55,225507,15684011850,
82618,28/02/2014,SNDK,SANDISK CORP,80004C10,74.3,225507,16755170100,
82618,31/03/2014,SNDK,SANDISK CORP,80004C10,81.19,226689,18404879910,
82618,30/04/2014,SNDK,SANDISK CORP,80004C10,84.97,226211,19221148670,
82618,30/05/2014,SNDK,SANDISK CORP,80004C10,96.63,226211,21858768930,
82618,30/06/2014,SNDK,SANDISK CORP,80004C10,104.43,224229,23416234470,
82618,31/07/2014,SNDK,SANDISK CORP,80004C10,91.71,224229,20564041590,
82618,29/08/2014,SNDK,SANDISK CORP,80004C10,97.96,224229,21965472840,
82618,30/09/2014,SNDK,SANDISK CORP,80004C10,97.95,220649,21612569550,
82618,31/10/2014,SNDK,SANDISK CORP,80004C10,94.14,220649,20771896860,
82618,28/11/2014,SNDK,SANDISK CORP,80004C10,103.46,220649,22828345540,
82618,31/12/2014,SNDK,SANDISK CORP,80004C10,97.98,215743,21138499140,
82618,30/01/2015,SNDK,SANDISK CORP,80004C10,75.91,213014,16169892740,
82618,27/02/2015,SNDK,SANDISK CORP,80004C10,79.93,213014,17026209020,
82618,31/03/2015,SNDK,SANDISK CORP,80004C10,63.62,207888,13225834560,
82618,30/04/2015,SNDK,SANDISK CORP,80004C10,66.94,207919,13918097860,
82618,29/05/2015,SNDK,SANDISK CORP,80004C10,68.38,207919,14217501220,
82618,30/06/2015,SNDK,SANDISK CORP,80004C10,58.22,204439,11902438580,
82618,31/07/2015,SNDK,SANDISK CORP,80004C10,60.29,204439,12325627310,
82618,31/08/2015,SNDK,SANDISK CORP,80004C10,54.56,204439,11154191840,
82618,30/09/2015,SNDK,SANDISK CORP,80004C10,54.33,200691,10903542030,
82618,30/10/2015,SNDK,SANDISK CORP,80004C10,77,200726,15455902000,
82618,30/11/2015,SNDK,SANDISK CORP,80004C10,73.87,200726,14827629620,
82618,31/12/2015,SNDK,SANDISK CORP,80004C10,75.99,202908,15418978920,
82618,29/01/2016,SNDK,SANDISK CORP,80004C10,70.7,202908,14345595600,
82618,29/02/2016,SNDK,SANDISK CORP,80004C10,72.26,201014,14525271640,
82618,31/03/2016,SNDK,SANDISK CORP,80004C10,76.08,201014,15293145120,
82618,29/04/2016,SNDK,SANDISK CORP,80004C10,75.13,201014,15102181820,
82618,31/05/2016,SNDK,SANDISK CORP,80004C10,,201014,0,
92709,31/01/2012,SNI,SCRIPPS NETWORKS INTERACTIVE INC,81106510,43.36,125130,5425636800,
92709,29/02/2012,SNI,SCRIPPS NETWORKS INTERACTIVE INC,81106510,45.2,122828,5551825600,
92709,30/03/2012,SNI,SCRIPPS NETWORKS INTERACTIVE INC,81106510,48.69,122187,5949285030,
92709,30/04/2012,SNI,SCRIPPS NETWORKS INTERACTIVE INC,81106510,50.22,119246,5988534120,
92709,31/05/2012,SNI,SCRIPPS NETWORKS INTERACTIVE INC,81106510,54.77,119246,6531103420,
92709,29/06/2012,SNI,SCRIPPS NETWORKS INTERACTIVE INC,81106510,56.86,119246,6780327560,
92709,31/07/2012,SNI,SCRIPPS NETWORKS INTERACTIVE INC,81106510,53.85,119246,6421397100,
92709,31/08/2012,SNI,SCRIPPS NETWORKS INTERACTIVE INC,81106510,59.1,114675,6777292500,
92709,28/09/2012,SNI,SCRIPPS NETWORKS INTERACTIVE INC,81106510,61.23,114675,7021550250,
92709,31/10/2012,SNI,SCRIPPS NETWORKS INTERACTIVE INC,81106510,60.72,114675,6963066000,
92709,30/11/2012,SNI,SCRIPPS NETWORKS INTERACTIVE INC,81106510,59.04,115536,6821245440,
92709,31/12/2012,SNI,SCRIPPS NETWORKS INTERACTIVE INC,81106510,57.92,115536,6691845120,
92709,31/01/2013,SNI,SCRIPPS NETWORKS INTERACTIVE INC,81106510,61.77,115536,7136658720,
92709,28/02/2013,SNI,SCRIPPS NETWORKS INTERACTIVE INC,81106510,63.05,114570,7223638500,
92709,28/03/2013,SNI,SCRIPPS NETWORKS INTERACTIVE INC,81106510,64.34,114064,7338877760,
92709,30/04/2013,SNI,SCRIPPS NETWORKS INTERACTIVE INC,81106510,66.58,113059,7527468220,
92709,31/05/2013,SNI,SCRIPPS NETWORKS INTERACTIVE INC,81106510,67.36,113059,7615654240,
